1047655	1034028	-13627
1034395	1034942	547
1035153	1035207	54
1035355	1035402	47
1035535	1035590	55
1035979	1036049	70
1036247	1037000	753
1039336	1039394	58
1040642	1042866	2224
1044307	1047398	3091
1047655	1034028	-13627
1034395	1034942	547
1035153	1035207	54
1035355	1035402	47
1035535	1035590	55
1035979	1036049	70
1036247	1037000	753
1039336	1039394	58
1040642	1042866	2224
1044307	1047587	3280
1047721	1034257	-13464
1034395	1034942	547
1035153	1035207	54
1035355	1035402	47
1035535	1035590	55
1035979	1036049	70
1036247	1037000	753
1039336	1039394	58
1040642	1046840	6198
1047162	1047631	469
1047680	1034257	-13423
1034395	1034942	547
1035153	1035207	54
1035355	1035402	47
1035535	1035590	55
1035979	1036049	70
1036247	1042866	6619
1044307	1047587	3280
1047670	1049299	1629
1049986	1050333	347
1051598	1050333	-1265
1051404	1052219	815
1052287	1052438	151
1052580	1053531	951
1053845	1053896	51
1055176	1052438	-2738
1052580	1053531	951
1054162	1056641	2479
1058049	1058100	51
1058217	1058270	53
1058367	1058983	616
1059061	1060637	1576
1060705	1064092	3387
1064151	1065780	1629
1065875	1067888	2013
1068017	1068077	60
1068202	1068259	57
1068356	1068447	91
1068775	1069128	353
1069185	1069811	626
1069873	1070922	1049
1071019	1071079	60
1071236	1074122	2886
1074330	1056641	-17689
1058049	1058100	51
1058217	1058270	53
1058367	1058983	616
1059061	1060637	1576
1060705	1064092	3387
1064151	1065780	1629
1065875	1067888	2013
1068017	1068077	60
1068202	1068259	57
1068356	1068447	91
1068775	1069128	353
1069185	1069811	626
1069873	1070922	1049
1071019	1071079	60
1071236	1071318	82
1071386	1071967	581
1071995	1056641	-15354
1058049	1058100	51
1058217	1058270	53
1058367	1058983	616
1059085	1064092	5007
1064151	1065780	1629
1065875	1067888	2013
1068017	1068077	60
1068202	1068259	57
1068356	1068447	91
1068775	1069128	353
1069185	1069811	626
1069873	1070922	1049
1071019	1071079	60
1071236	1074122	2886
1074330	1056641	-17689
1058049	1058100	51
1058217	1058270	53
1058367	1058983	616
1059064	1064092	5028
1064151	1065780	1629
1065875	1067888	2013
1068017	1068077	60
1068202	1068259	57
1068356	1068447	91
1068775	1069128	353
1069185	1069811	626
1069873	1070922	1049
1071019	1071079	60
1071236	1074122	2886
1074330	1056647	-17683
1058049	1058100	51
1058217	1058270	53
1058367	1058983	616
1059064	1065780	6716
1065875	1067888	2013
1068017	1068077	60
1068202	1068259	57
1068356	1068447	91
1068775	1069128	353
1069185	1069811	626
1069873	1070922	1049
1071019	1071079	60
1071236	1074122	2886
1074330	1056647	-17683
1058049	1058100	51
1058217	1058270	53
1058367	1058983	616
1059064	1065780	6716
1065875	1067888	2013
1068017	1068077	60
1068202	1068259	57
1068356	1068447	91
1068775	1069128	353
1069185	1069811	626
1069873	1070922	1049
1071019	1071079	60
1071236	1071967	731
1071995	1056647	-15348
1058049	1058100	51
1058217	1058270	53
1058367	1058983	616
1059064	1064092	5028
1064151	1065780	1629
1065875	1067888	2013
1068017	1068077	60
1068202	1068259	57
1068356	1068447	91
1068775	1069128	353
1069185	1069811	626
1069873	1070922	1049
1071019	1071079	60
1071236	1071883	647
1071957	1057779	-14178
1058049	1058100	51
1058217	1058270	53
1058367	1058983	616
1059064	1060637	1573
1060705	1064092	3387
1064151	1065780	1629
1065875	1067888	2013
1068017	1068077	60
1068202	1068259	57
1068356	1068447	91
1068775	1069128	353
1069185	1069811	626
1069873	1070922	1049
1071019	1071079	60
1071236	1071967	731
1071995	1057779	-14216
1058049	1058100	51
1058217	1058270	53
1058367	1058983	616
1059064	1065780	6716
1065875	1067888	2013
1068017	1068077	60
1068202	1068259	57
1068356	1068447	91
1068775	1069128	353
1069185	1069811	626
1069873	1070922	1049
1071019	1071079	60
1071236	1071318	82
1071944	1077980	6036
1078199	1078257	58
1078380	1078431	51
1078782	1078834	52
1079131	1079725	594
1079915	1080043	128
1080463	1081037	574
1081261	1081397	136
1081513	1077980	-3533
1078199	1078257	58
1078380	1078431	51
1078782	1078834	52
1079131	1079725	594
1079915	1080043	128
1080463	1081037	574
1081261	1081365	104
1081543	1077980	-3563
1078199	1078257	58
1078380	1078431	51
1078782	1078834	52
1079131	1079725	594
1079915	1080043	128
1080463	1081037	574
1081261	1081451	190
1081480	1077982	-3498
1078199	1078257	58
1078380	1078431	51
1078782	1078834	52
1079131	1079725	594
1079978	1080043	65
1080463	1081037	574
1081280	1081451	171
1081480	1077982	-3498
1078199	1078257	58
1078380	1078431	51
1078782	1078834	52
1079131	1079725	594
1079978	1080043	65
1080463	1081397	934
1081513	1077982	-3531
1078199	1078257	58
1078380	1078431	51
1078782	1078834	52
1079131	1079725	594
1079978	1080043	65
1080463	1081037	574
1081280	1081365	85
1081543	1077982	-3561
1078199	1078257	58
1078380	1078431	51
1078782	1078834	52
1079131	1079725	594
1079978	1080043	65
1080463	1081037	574
1081280	1081397	117
1081513	1085536	4023
1085649	1085708	59
1085810	1086480	670
1086512	1086564	52
1093732	1093785	53
1094008	1094063	55
1096184	1096240	56
1096363	1096416	53
1096831	1097944	1113
1098456	1098510	54
1099146	1099197	51
1099456	1100881	1425
1101834	1102751	917
1103900	1105238	1338
1105419	1109442	4023
1109689	1112883	3194
1113255	1116200	2945
1116343	1116418	75
1116459	1122558	6099
1122726	1124159	1433
1124359	1126776	2417
1127224	1128323	1099
1128417	1128722	305
1128971	1129098	127
1129199	1131405	2206
1131515	1131912	397
1133944	1109442	-24502
1109689	1112883	3194
1113255	1116200	2945
1116343	1116418	75
1116459	1122558	6099
1122726	1124159	1433
1124359	1126776	2417
1127224	1128323	1099
1128417	1128722	305
1128971	1129098	127
1129199	1129733	534
1130227	1131405	1178
1131515	1131912	397
1133944	1109442	-24502
1109689	1112883	3194
1113255	1116200	2945
1116343	1116418	75
1116459	1122558	6099
1122726	1124159	1433
1124359	1126776	2417
1127224	1128323	1099
1128417	1128722	305
1128971	1131405	2434
1131515	1131912	397
1133944	1109442	-24502
1109689	1112883	3194
1113255	1116200	2945
1116343	1116418	75
1116459	1122558	6099
1122726	1124159	1433
1124359	1126776	2417
1127224	1128323	1099
1128417	1128722	305
1128971	1129098	127
1129199	1131405	2206
1131602	1109442	-22160
1109689	1112883	3194
1113255	1116200	2945
1116343	1116418	75
1116459	1122558	6099
1122726	1124159	1433
1124359	1126776	2417
1127224	1128323	1099
1128417	1128722	305
1128971	1129104	133
1129199	1129733	534
1130227	1131405	1178
1131515	1131912	397
1133944	1109442	-24502
1109689	1112883	3194
1113255	1116200	2945
1116343	1116418	75
1116459	1122558	6099
1122726	1124159	1433
1124359	1126776	2417
1127224	1128323	1099
1128417	1128722	305
1128971	1129098	127
1129199	1129733	534
1130227	1131388	1161
1131515	1131912	397
1133944	1109442	-24502
1109689	1112883	3194
1113255	1116200	2945
1116343	1116418	75
1116459	1122558	6099
1122726	1124159	1433
1124359	1126776	2417
1127224	1128323	1099
1128417	1128722	305
1128971	1129098	127
1129199	1129733	534
1130227	1131405	1178
1131602	1135802	4200
1136521	1136580	59
1136706	1136950	244
1137083	1137139	56
1137225	1137284	59
1137841	1138475	634
1138532	1138592	60
1139644	1140561	917
1140674	1140730	56
1141233	1141283	50
1141428	1142083	655
1142249	1143847	1598
1144025	1135802	-8223
1136521	1136580	59
1136706	1136950	244
1137083	1137139	56
1137225	1137284	59
1137841	1138475	634
1138532	1138592	60
1139644	1140561	917
1140674	1140730	56
1141233	1141283	50
1141428	1142083	655
1142249	1143452	1203
1143584	1144798	1214
1144958	1145060	102
1145325	1145392	67
1145520	1145574	54
1145808	1147231	1423
1147379	1147433	54
1147568	1147626	58
1148042	1149113	1071
1149282	1150059	777
1150115	1150190	75
1150357	1150649	292
1150810	1151007	197
1151213	1151817	604
1152220	1147231	-4989
1147379	1147433	54
1147568	1147626	58
1148042	1149113	1071
1149282	1150059	777
1150115	1150190	75
1150357	1150649	292
1150810	1151007	197
1151213	1151817	604
1152023	1152113	90
1152220	1152325	105
1152585	1152709	124
1153200	1154499	1299
1154699	1154776	77
1155721	1147231	-8490
1147379	1147433	54
1147568	1147626	58
1148042	1149113	1071
1149282	1150059	777
1150115	1150190	75
1150357	1150649	292
1150810	1151007	197
1151213	1151817	604
1152023	1152113	90
1152220	1152325	105
1152585	1154499	1914
1154699	1155718	1019
1156111	1156163	52
1156548	1158452	1904
1159883	1161111	1228
1161528	1161584	56
1161994	1164073	2079
1164192	1164251	59
1164495	1164609	114
1164740	1165590	850
1165730	1165832	102
1165948	1166665	717
1166748	1193092	26344
1193657	1193708	51
1193830	1194430	600
1194724	1194783	59
1195555	1195606	51
1195750	1201672	5922
1201908	1202214	306
1202243	1193092	-9151
1193657	1193708	51
1193830	1194430	600
1194724	1194783	59
1195555	1195606	51
1195750	1201672	5922
1201908	1201992	84
1202272	1206397	4125
1206461	1207124	663
1207261	1208146	885
1208241	1208359	118
1208507	1208813	306
1208976	1209678	702
1210316	1210505	189
1210635	1210691	56
1211176	1212644	1468
1212789	1212849	60
1212933	1212981	48
1213328	1206429	-6899
1206593	1207097	504
1207261	1208146	885
1208241	1208359	118
1208507	1208813	306
1208976	1209678	702
1210316	1210505	189
1210635	1210691	56
1211176	1212644	1468
1212789	1212849	60
1212933	1212981	48
1213328	1206429	-6899
1206593	1207097	504
1207261	1208146	885
1208199	1208359	160
1208507	1208813	306
1208976	1209678	702
1210316	1210505	189
1210635	1210691	56
1211176	1212644	1468
1212789	1212849	60
1212933	1212981	48
1213328	1206768	-6560
1206846	1206953	107
1207261	1208146	885
1208199	1208359	160
1208507	1208813	306
1208976	1209678	702
1210316	1210505	189
1210635	1210691	56
1211176	1212644	1468
1212789	1212849	60
1212933	1212981	48
1213328	1213040	-288
1213279	1213330	51
1213397	1214184	787
1214281	1214332	51
1214486	1216052	1566
1216223	1216284	61
1216417	1216466	49
1216718	1216789	71
1216889	1216944	55
1217104	1217382	278
1217467	1213040	-4427
1213279	1213330	51
1213397	1214184	787
1214281	1214332	51
1214486	1216052	1566
1216223	1216284	61
1216417	1216466	49
1216718	1216789	71
1216889	1216944	55
1217104	1217332	228
1217467	1219482	2015
1219802	1223418	3616
1223751	1223800	49
1223922	1223984	62
1224415	1224986	571
1225009	1225215	206
1225377	1225432	55
1225676	1225730	54
1225891	1225946	55
1227066	1219482	-7584
1219802	1223418	3616
1223751	1223800	49
1223922	1223984	62
1224415	1224986	571
1225009	1225215	206
1225377	1225432	55
1225676	1225730	54
1225891	1225946	55
1228194	1222919	-5275
1223326	1228838	5512
1230171	1230229	58
1230573	1230623	50
1231226	1232377	1151
1233242	1233304	62
1233845	1234030	185
1234147	1234222	75
1234434	1229459	-4975
1230171	1230229	58
1230573	1230623	50
1231226	1232377	1151
1233242	1233304	62
1233845	1234373	528
1234419	1229459	-4960
1230171	1230229	58
1230573	1230623	50
1231226	1232377	1151
1233242	1233304	62
1233845	1234171	326
1234434	1229459	-4975
1230171	1230229	58
1230573	1230623	50
1231226	1232377	1151
1233242	1233304	62
1233845	1234171	326
1234423	1229459	-4964
1230171	1230229	58
1230573	1230623	50
1231226	1232377	1151
1233242	1233304	62
1233845	1234030	185
1234147	1234222	75
1234434	1235702	1268
1235917	1236853	936
1237237	1238403	1166
1238526	1245454	6928
1245624	1247201	1577
1247379	1247443	64
1247677	1247738	61
1247991	1248825	834
1249058	1249103	45
1249250	1249301	51
1249410	1249476	66
1249654	1249714	60
1249923	1250826	903
1250965	1252027	1062
1252217	1252271	54
1252563	1254495	1932
1254610	1257730	3120
1257939	1259566	1627
1259725	1265676	5951
1265820	1266136	316
1266306	1268380	2074
1268692	1268753	61
1269136	1274456	5320
1274595	1274649	54
1275488	1235702	-39786
1235917	1236853	936
1237237	1238403	1166
1238526	1245454	6928
1245624	1247201	1577
1247379	1247443	64
1247677	1247738	61
1247991	1248061	70
1248078	1248825	747
1248951	1249009	58
1249058	1249103	45
1249250	1249301	51
1249410	1249476	66
1249654	1249714	60
1249923	1250826	903
1250965	1252027	1062
1252217	1252271	54
1252563	1254495	1932
1254610	1259566	4956
1259725	1265676	5951
1265820	1266136	316
1266306	1268380	2074
1268692	1268753	61
1269136	1274456	5320
1274595	1274649	54
1275488	1235702	-39786
1235917	1236853	936
1237237	1238403	1166
1238526	1245454	6928
1245624	1247201	1577
1247379	1247443	64
1247677	1247738	61
1247991	1248825	834
1249058	1249103	45
1249250	1249301	51
1249410	1249476	66
1249654	1249714	60
1249923	1250826	903
1250965	1252027	1062
1252217	1252271	54
1252563	1254495	1932
1254610	1257730	3120
1257939	1259566	1627
1259725	1260186	461
1260948	1268380	7432
1268692	1268753	61
1269136	1274456	5320
1274595	1274649	54
1275488	238	-1275250
